"LOCATION","INDICATOR","SUBJECT","MEASURE","FREQUENCY","TIME","Value","Flag Codes"
"TUR","HHDI","GROSSADJ","USD_CAP","A","2015",19693.675138809,
"TUR","HHDI","GROSSADJ","USD_CAP","A","2016",20641.0129385635,
"TUR","HHDI","GROSSADJ","USD_CAP","A","2017",21799.9781003222,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1995",4830.0325558615,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1996",5136.53119996183,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1997",5773.23923374346,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1998",6445.25762679165,
"LTU","HHDI","GROSSADJ","USD_CAP","A","1999",6904.85216568377,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2000",7428.43854243499,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2001",7962.01364599587,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2002",9060.93020855852,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2003",10024.1464639513,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2004",11599.4369502705,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2005",12045.4504794737,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2006",13327.5711740671,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2007",13959.6065670771,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2008",15823.2323336808,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2009",15040.6753266551,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2010",16206.7324319268,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2011",17293.5748328713,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2012",18333.5478353043,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2013",19736.4197762918,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2014",20332.6277580693,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2015",21186.4224513898,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2016",23290.2509387044,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2017",24464.7840278734,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2018",25808.3818038189,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2019",28781.6273385988,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2020",30627.5994248872,
"LTU","HHDI","GROSSADJ","USD_CAP","A","2021",30861.5502254986,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2012",11946.2853408554,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2013",12262.593207226,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2014",12876.2954137459,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2015",13519.5879422945,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2016",14675.8886312115,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2017",16130.4937390182,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2018",16619.155337857,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2019",17160.2492148787,
"CRI","HHDI","GROSSADJ","USD_CAP","A","2020",16338.3996537306,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2008",3.36,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2009",2.15,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.92,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2011",3.49,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.98,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2013",0.54,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.83,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.37,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2016",-0.1,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.25,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.89,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2019",0.74,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2020",4.74,
"AUS","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.87,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.69,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.4,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2010",-1.07,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.82,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.08,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2013",-2.39,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2014",-0.07,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2015",-1.14,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.29,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2017",1,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.76,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.16,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2020",-3.06,
"AUT","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.68,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.5,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.23,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2010",-1.55,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2011",-1.13,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2012",0.23,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.18,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2014",0,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.08,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2016",0.85,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.56,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.71,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.06,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2020",0.84,
"BEL","HHDI","GROSS","PC_CHGPPCAP","A","2021",0.89,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2008",3.2,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2009",1.21,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2010",2.27,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.38,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.52,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2013",2.05,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.27,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2015",2.5,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2016",-1.19,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2017",2.65,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.27,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.43,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2020",6.77,
"CAN","HHDI","GROSS","PC_CHGPPCAP","A","2021",-0.23,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.38,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2009",1.25,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.4,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.75,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.84,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.48,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2014",2.46,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.47,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2016",2.84,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2017",4.38,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2018",3.68,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2019",3.27,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2020",2.1,
"CZE","HHDI","GROSS","PC_CHGPPCAP","A","2021",3.35,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2008",-1.09,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.37,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2010",2.79,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.65,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.6,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2013",0.71,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.16,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.15,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2016",3.52,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.54,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.85,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.1,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.18,
"DNK","HHDI","GROSS","PC_CHGPPCAP","A","2021",-0.97,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.87,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.21,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2010",2.12,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.2,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.39,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.28,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2014",-0.63,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.84,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.43,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.14,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.87,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.04,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2020",0.46,
"FIN","HHDI","GROSS","PC_CHGPPCAP","A","2021",0.72,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.02,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2009",1.21,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.21,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.36,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.84,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.61,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.74,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.47,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.18,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.33,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.83,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.02,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.26,
"FRA","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.07,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.76,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.33,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.91,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2011",1.7,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2012",0.89,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.02,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.27,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.32,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.86,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.46,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.33,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2019",0.81,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2020",0.91,
"DEU","HHDI","GROSS","PC_CHGPPCAP","A","2021",-0.42,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.87,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.55,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2010",-8.9,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2011",-12.34,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2012",-11.2,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2013",-4.19,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2014",3.1,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.66,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2016",-0.01,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2017",-0.37,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.09,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2019",4.04,
"GRC","HHDI","GROSS","PC_CHGPPCAP","A","2020",-1.4,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2008",-1.88,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2009",-3.93,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2010",-0.39,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2011",3.87,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2012",-3.13,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2013",2.27,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2014",3.24,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.81,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2016",4.43,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2017",6.33,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2018",8.4,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2019",4.8,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.23,
"HUN","HHDI","GROSS","PC_CHGPPCAP","A","2021",7.74,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2008",2.39,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2009",-1.3,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2010",-1.31,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2011",-6.54,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2012",0.52,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2013",-2.07,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2014",-0.25,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.39,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2016",3.04,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2017",3.74,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.39,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2019",3.13,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2020",5.06,
"IRL","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.12,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2008",-2.24,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2009",-2.32,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2010",-2.07,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.65,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2012",-5.49,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.83,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.37,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.21,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.37,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.16,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.04,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2019",0.37,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2020",-1.86,
"ITA","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.52,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2008",-1.04,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.52,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.3,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.12,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2012",0.58,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2013",0.41,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2014",-1.72,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2015",0.52,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.19,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.69,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.66,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.35,
"JPN","HHDI","GROSS","PC_CHGPPCAP","A","2020",3.77,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.23,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.42,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2011",4.36,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2012",-1.41,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.74,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2014",2.28,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2015",4.07,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2016",2.39,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2017",-0.03,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.12,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.34,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2020",-6.57,
"MEX","HHDI","GROSS","PC_CHGPPCAP","A","2021",4.69,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.87,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.88,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2010",-0.64,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2011",-0.3,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2012",-0.72,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.33,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.18,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.18,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.68,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.4,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.17,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.86,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2020",1.98,
"NLD","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.63,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.87,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2009",2.04,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.51,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2011",3.1,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2012",3.1,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2013",2.77,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.25,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2015",4.15,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2016",-2.18,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.3,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.58,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.57,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2020",1.55,
"NOR","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.73,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2008",4.41,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2009",5.72,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.71,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.37,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2012",0.78,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2013",1.35,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2014",3.12,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2015",4.24,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2016",5.66,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2017",3.14,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2018",3.26,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2019",5.23,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2020",4.24,
"POL","HHDI","GROSS","PC_CHGPPCAP","A","2021",-1.33,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2008",1.08,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2009",2.48,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2010",-0.33,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2011",-3.55,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2012",-4.05,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.1,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.04,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2015",2.95,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2016",3.09,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.8,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.89,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2019",3.74,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2020",-1.84,
"PRT","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.3,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2008",-0.01,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.57,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2010",-1.9,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2011",-2.07,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2012",-7.18,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.94,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.21,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2015",4.16,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2016",2.44,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.45,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.97,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2019",3.09,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2020",-2.5,
"ESP","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.01,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2008",2.4,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.71,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2010",2.3,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2011",2.75,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2012",3.28,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2013",1.02,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.13,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2015",1.73,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2016",2.35,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.64,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2018",0.91,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.17,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2020",-0.91,
"SWE","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.56,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2008",-1.38,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2009",0.75,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.11,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2011",-3.16,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.63,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2013",1.45,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.67,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2015",5.41,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2016",-0.13,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2017",0.44,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2018",1.8,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2019",1.55,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2020",-1.75,
"GBR","HHDI","GROSS","PC_CHGPPCAP","A","2021",0.52,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.38,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.89,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2010",1.21,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2011",1.3,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2012",2.47,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2013",-1.73,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2014",3.01,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2015",3.01,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.14,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2017",2.02,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.66,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.88,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2020",6.24,
"USA","HHDI","GROSS","PC_CHGPPCAP","A","2021",2.04,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2008",0.11,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2009",-0.36,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2010",0.88,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2011",0.69,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2012",1.38,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2013",-0.85,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2014",1.9,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2015",2.53,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2016",1.14,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2017",1.74,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2018",2.14,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2019",2.27,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2020",4.24,
"G7M","HHDI","GROSS","PC_CHGPPCAP","A","2021",1.52,
"CHL","HHDI","GROSS","PC_CHGPPCAP","A","2014",0.15,
